c1;c2;c3;c4;c5;score_cv;score_test
4;5;0,5;0,4;0,9;0,8045455;0,798206278
4;5;0,5;0,6;0,4;0,8;0,798206278
4;5;0,5;0,6;0,9;0,811160875;0,798206278
4;5;0,6;0,5;0,4;0,797849;0,798206278
4;5;0,7;0,8;0,7;0,802435;0,798206278
4;5;0,8;0,4;0,7;0,78194;0,798206278
4;5;0,8;0,8;0,5;0,802313375;0,798206278
4;5;0,9;0,7;0,9;0,81797875;0,798206278
4;5;0,9;0,9;0,6;0,8;0,798206278
4;6;0,1;0,8;0,6;0,80227275;0,798206278
4;6;0,1;0,8;0,7;0,7978085;0,798206278
4;6;0,1;0,8;0,8;0,795576375;0,798206278
4;6;0,1;0,8;0,9;0,793303625;0,798206278
4;6;0,1;0,9;0,4;0,809090875;0,798206278
4;6;0,2;0,4;0,7;0,820251625;0,798206278
4;6;0,2;0,4;0,8;0,826988625;0,798206278
4;6;0,2;0,5;0,5;0,808969125;0,798206278
4;6;0,2;0,5;0,6;0,81124175;0,798206278
4;6;0,2;0,5;0,7;0,81124175;0,798206278
4;6;0,3;0,5;0,7;0,815828;0,798206278
4;6;0,3;0,5;0,8;0,818100625;0,798206278
4;6;0,4;0,5;0,8;0,81806;0,798206278
4;6;0,4;0,6;0,7;0,80905025;0,798206278
4;6;0,4;0,7;0,9;0,822402625;0,798206278
4;6;0,5;0,6;0,7;0,79780825;0,798206278
4;6;0,6;0,4;0,4;0,820332875;0,798206278
4;6;0,6;0,8;0,6;0,817938375;0,798206278
4;6;0,6;0,8;0,7;0,815706375;0,798206278
4;6;0,7;0,4;0,4;0,817979125;0,798206278
4;6;0,7;0,5;0,5;0,784374875;0,798206278
4;6;0,7;0,6;0,4;0,797808375;0,798206278
4;6;0,7;0,7;0,4;0,804545375;0,798206278
4;6;0,7;0,7;0,6;0,806737;0,798206278
4;6;0,7;0,9;0,4;0,82694825;0,798206278
4;6;0,7;0,9;0,6;0,811201375;0,798206278
4;6;0,8;0,5;0,4;0,822524375;0,798206278
4;6;0,8;0,5;0,6;0,768668875;0,798206278
4;6;0,8;0,5;0,7;0,782142875;0,798206278
4;6;0,8;0,8;0,7;0,811201375;0,798206278
4;6;0,9;0,9;0,4;0,79553575;0,798206278
4;7;0,1;0,8;0,6;0,811242;0,798206278
4;7;0,1;0,8;0,7;0,806737125;0,798206278
4;7;0,1;0,8;0,8;0,80227275;0,798206278
4;7;0,1;0,8;0,9;0,802232125;0,798206278
4;7;0,2;0,4;0,7;0,818019375;0,798206278
4;7;0,2;0,4;0,8;0,826988625;0,798206278
4;7;0,3;0,8;0,6;0,826948;0,798206278
4;7;0,4;0,5;0,8;0,818100625;0,798206278
4;7;0,4;0,8;0,9;0,815706125;0,798206278
4;7;0,5;0,4;0,6;0,813717375;0,798206278
4;7;0,5;0,6;0,6;0,818060125;0,798206278
4;7;0,5;0,6;0,8;0,8113635;0,798206278
4;7;0,5;0,8;0,7;0,804383125;0,798206278
4;7;0,5;0,8;0,9;0,81343325;0,798206278
4;7;0,7;0,6;0,4;0,788920375;0,798206278
4;7;0,7;0,8;0,8;0,8246755;0,798206278
4;7;0,9;0,6;0,4;0,76858775;0,798206278
4;8;0,1;0,8;0,7;0,80227275;0,798206278
4;8;0,1;0,8;0,8;0,80227275;0,798206278
4;8;0,1;0,8;0,9;0,802232125;0,798206278
4;8;0,2;0,4;0,7;0,818019375;0,798206278
4;8;0,2;0,4;0,8;0,826988625;0,798206278
4;8;0,3;0,8;0,8;0,8269885;0,798206278
4;8;0,4;0,5;0,8;0,818100625;0,798206278
4;8;0,4;0,8;0,5;0,804383;0,798206278
4;8;0,4;0,8;0,8;0,813392875;0,798206278
4;8;0,4;0,8;0,9;0,8202515;0,798206278
4;8;0,5;0,8;0,8;0,815625125;0,798206278
4;8;0,5;0,9;0,7;0,820251625;0,798206278
4;8;0,6;0,5;0,4;0,800203;0,798206278
4;8;0,6;0,8;0,7;0,806736875;0,798206278
4;8;0,7;0,7;0,9;0,815625;0,798206278
4;8;0,7;0,8;0,5;0,806656;0,798206278
4;8;0,7;0,9;0,9;0,80900975;0,798206278
4;8;0,8;0,5;0,5;0,800202875;0,798206278
4;8;0,8;0,5;0,9;0,791193375;0,798206278
4;8;0,8;0,8;0,6;0,799959375;0,798206278
4;8;0,8;0,8;0,8;0,786607;0,798206278
4;8;0,9;0,8;0,9;0,790909;0,798206278
4;9;0,1;0,8;0,7;0,8045455;0,798206278
4;9;0,1;0,8;0,8;0,8045455;0,798206278
4;9;0,1;0,8;0,9;0,802232125;0,798206278
4;9;0,2;0,4;0,7;0,818019375;0,798206278
4;9;0,2;0,4;0,8;0,826988625;0,798206278
4;9;0,3;0,8;0,8;0,8269885;0,798206278
4;9;0,4;0,5;0,7;0,824837625;0,798206278
4;9;0,4;0,5;0,8;0,818100625;0,798206278
4;9;0,4;0,9;0,6;0,815827875;0,798206278
4;9;0,5;0,4;0,4;0,813514625;0,798206278
4;9;0,5;0,4;0,6;0,811404125;0,798206278
4;9;0,6;0,5;0,4;0,8023945;0,798206278
4;9;0,7;0,5;0,4;0,80681825;0,798206278
4;9;0,7;0,6;0,5;0,791071375;0,798206278
4;9;0,7;0,7;0,9;0,824716;0,798206278
4;9;0,7;0,9;0,9;0,8135145;0,798206278
4;9;0,8;0,5;0,5;0,793384625;0,798206278
4;9;0,8;0,5;0,9;0,7934255;0,798206278
4;9;0,8;0,8;0,7;0,79099025;0,798206278
4;9;0,8;0,9;0,6;0,811322875;0,798206278
4;9;0,8;0,9;0,9;0,79983775;0,798206278
4;9;0,9;0,9;0,7;0,82459425;0,798206278
4;10;0,1;0,8;0,7;0,8045455;0,798206278
4;10;0,1;0,8;0,8;0,8045455;0,798206278
4;10;0,1;0,8;0,9;0,802232125;0,798206278
4;10;0,2;0,4;0,7;0,818019375;0,798206278
4;10;0,2;0,4;0,8;0,826988625;0,798206278
4;10;0,3;0,8;0,8;0,8269885;0,798206278
4;10;0,4;0,5;0,7;0,827069875;0,798206278
4;10;0,4;0,5;0,8;0,820332875;0,798206278
4;10;0,4;0,9;0,6;0,815827875;0,798206278
4;10;0,5;0,4;0,4;0,8112825;0,798206278
4;10;0,5;0,4;0,6;0,811404125;0,798206278
4;10;0,5;0,6;0,4;0,8157875;0,798206278
4;10;0,5;0,6;0,5;0,818019625;0,798206278
4;10;0,6;0,5;0,4;0,811282625;0,798206278
4;10;0,7;0,5;0,4;0,804586;0,798206278
4;10;0,7;0,6;0,4;0,797849;0,798206278
4;10;0,7;0,7;0,9;0,82922075;0,798206278
4;10;0,7;0,9;0,9;0,811363625;0,798206278
4;10;0,8;0,5;0,5;0,7844155;0,798206278
4;10;0,8;0,5;0,9;0,782264875;0,798206278
4;10;0,8;0,6;0,8;0,7933035;0,798206278
4;10;0,8;0,9;0,9;0,82025175;0,798206278
4;10;0,9;0,8;0,9;0,802313375;0,798206278
4;11;0,1;0,8;0,7;0,8045455;0,798206278
4;11;0,1;0,8;0,8;0,8045455;0,798206278
4;11;0,1;0,8;0,9;0,802232125;0,798206278
4;11;0,2;0,4;0,7;0,818019375;0,798206278
4;11;0,2;0,4;0,8;0,826988625;0,798206278
4;11;0,3;0,8;0,8;0,8269885;0,798206278
4;11;0,4;0,5;0,7;0,827069875;0,798206278
4;11;0,4;0,5;0,8;0,820332875;0,798206278
4;11;0,4;0,9;0,6;0,81806;0,798206278
4;11;0,4;0,9;0,8;0,824756375;0,798206278
4;11;0,5;0,4;0,4;0,8112825;0,798206278
4;11;0,5;0,4;0,6;0,811404125;0,798206278
4;11;0,5;0,6;0,4;0,8157875;0,798206278
4;11;0,5;0,6;0,5;0,815828125;0,798206278
4;11;0,6;0,5;0,4;0,811282625;0,798206278
4;11;0,7;0,5;0,4;0,804586;0,798206278
4;11;0,7;0,6;0,4;0,797849;0,798206278
4;11;0,7;0,7;0,9;0,82922075;0,798206278
4;11;0,7;0,9;0,9;0,806818125;0,798206278
4;11;0,8;0,5;0,5;0,7844155;0,798206278
4;11;0,8;0,5;0,9;0,78896125;0,798206278
4;11;0,8;0,6;0,8;0,7933035;0,798206278
4;11;0,8;0,8;0,5;0,78421275;0,798206278
4;11;0,8;0,9;0,9;0,820211125;0,798206278
4;12;0,1;0,8;0,7;0,8045455;0,798206278
4;12;0,1;0,8;0,8;0,8045455;0,798206278
4;12;0,1;0,8;0,9;0,802232125;0,798206278
4;12;0,2;0,4;0,7;0,818019375;0,798206278
4;12;0,2;0,4;0,8;0,826988625;0,798206278
4;12;0,3;0,8;0,8;0,8269885;0,798206278
4;12;0,4;0,5;0,7;0,827069875;0,798206278
4;12;0,4;0,5;0,8;0,820332875;0,798206278
4;12;0,4;0,9;0,6;0,81806;0,798206278
4;12;0,4;0,9;0,7;0,822565;0,798206278
4;12;0,5;0,4;0,4;0,8112825;0,798206278
4;12;0,5;0,4;0,6;0,811404125;0,798206278
4;12;0,5;0,6;0,4;0,8157875;0,798206278
4;12;0,5;0,6;0,5;0,815828125;0,798206278
4;12;0,5;0,9;0,7;0,8180195;0,798206278
4;12;0,6;0,5;0,4;0,811282625;0,798206278
4;12;0,6;0,6;0,4;0,81806;0,798206278
4;12;0,7;0,5;0,4;0,804586;0,798206278
4;12;0,7;0,7;0,9;0,82922075;0,798206278
4;12;0,7;0,9;0,9;0,809090875;0,798206278
4;12;0,8;0,5;0,5;0,7844155;0,798206278
4;12;0,8;0,5;0,9;0,782264875;0,798206278
4;12;0,8;0,6;0,8;0,7933035;0,798206278
4;12;0,8;0,8;0,5;0,793182;0,798206278
4;12;0,8;0,9;0,9;0,820211125;0,798206278
4;13;0,1;0,8;0,7;0,8045455;0,798206278
4;13;0,1;0,8;0,8;0,8045455;0,798206278
4;13;0,1;0,8;0,9;0,802232125;0,798206278
4;13;0,2;0,4;0,7;0,818019375;0,798206278
4;13;0,2;0,4;0,8;0,826988625;0,798206278
4;13;0,3;0,8;0,8;0,8269885;0,798206278
4;13;0,4;0,5;0,7;0,827069875;0,798206278
4;13;0,4;0,5;0,8;0,820332875;0,798206278
4;13;0,4;0,9;0,6;0,81806;0,798206278
4;13;0,4;0,9;0,7;0,822565;0,798206278
4;13;0,5;0,4;0,4;0,8112825;0,798206278
4;13;0,5;0,4;0,6;0,811404125;0,798206278
4;13;0,5;0,6;0,4;0,8157875;0,798206278
4;13;0,5;0,6;0,5;0,815828125;0,798206278
4;13;0,5;0,9;0,7;0,8180195;0,798206278
4;13;0,5;0,9;0,8;0,813392875;0,798206278
4;13;0,6;0,5;0,4;0,811282625;0,798206278
4;13;0,6;0,6;0,4;0,81806;0,798206278
4;13;0,7;0,5;0,4;0,804586;0,798206278
4;13;0,7;0,7;0,9;0,82922075;0,798206278
4;13;0,7;0,9;0,9;0,809090875;0,798206278
4;13;0,8;0,5;0,5;0,7844155;0,798206278
4;13;0,8;0,5;0,9;0,782264875;0,798206278
4;13;0,8;0,6;0,8;0,7933035;0,798206278
4;13;0,8;0,8;0,5;0,793182;0,798206278
4;13;0,8;0,9;0,9;0,820211125;0,798206278
4;4;0,2;0,5;0,4;0,80442375;0,795964126
4;4;0,2;0,5;0,5;0,802232125;0,795964126
4;4;0,2;0,5;0,6;0,8;0,795964126
4;4;0,2;0,5;0,7;0,80227275;0,795964126
4;4;0,2;0,8;0,4;0,806777625;0,795964126
4;4;0,2;0,8;0,5;0,8045455;0,795964126
4;4;0,2;0,8;0,6;0,809090875;0,795964126
4;4;0,2;0,8;0,7;0,811323125;0,795964126
4;4;0,2;0,8;0,8;0,809050375;0,795964126
4;4;0,2;0,8;0,9;0,806777625;0,795964126
4;4;0,3;0,4;0,4;0,80901;0,795964126
4;4;0,3;0,5;0,4;0,80677775;0,795964126
4;4;0,3;0,5;0,6;0,806737;0,795964126
4;4;0,3;0,5;0,7;0,806777625;0,795964126
4;4;0,3;0,5;0,8;0,80900975;0,795964126
4;4;0,4;0,4;0,7;0,813474125;0,795964126
4;4;0,5;0,6;0,6;0,809131375;0,795964126
4;4;0,5;0,6;0,7;0,806899375;0,795964126
4;4;0,5;0,6;0,9;0,806777625;0,795964126
4;4;0,6;0,5;0,5;0,79987825;0,795964126
4;4;0,7;0,5;0,4;0,80665575;0,795964126
4;4;0,7;0,9;0,5;0,820170625;0,795964126
4;5;0,1;0,9;0,4;0,811404375;0,795964126
4;5;0,1;0,9;0,5;0,818141375;0,795964126
4;5;0,2;0,4;0,4;0,8225245;0,795964126
4;5;0,2;0,4;0,5;0,81136375;0,795964126
4;5;0,2;0,4;0,6;0,81351475;0,795964126
4;5;0,3;0,4;0,5;0,813555375;0,795964126
4;5;0,3;0,5;0,4;0,813514625;0,795964126
4;5;0,3;0,5;0,5;0,804423875;0,795964126
4;5;0,4;0,5;0,7;0,7978085;0,795964126
4;5;0,4;0,5;0,8;0,8045455;0,795964126
4;5;0,4;0,7;0,4;0,82252425;0,795964126
4;5;0,4;0,7;0,7;0,820292125;0,795964126
4;5;0,4;0,7;0,8;0,8157465;0,795964126
4;5;0,4;0,7;0,9;0,811322875;0,795964126
4;5;0,5;0,4;0,4;0,815828;0,795964126
4;5;0,5;0,6;0,6;0,7955355;0,795964126
4;5;0,5;0,6;0,7;0,8;0,795964126
4;5;0,7;0,4;0,5;0,802232125;0,795964126
4;5;0,8;0,6;0,7;0,799999875;0,795964126
4;5;0,9;0,6;0,8;0,79776775;0,795964126
4;6;0,1;0,9;0,5;0,8180195;0,795964126
4;6;0,2;0,4;0,4;0,82702925;0,795964126
4;6;0,2;0,4;0,6;0,81359575;0,795964126
4;6;0,2;0,6;0,4;0,80681825;0,795964126
4;6;0,3;0,5;0,4;0,81806;0,795964126
4;6;0,3;0,8;0,5;0,80681825;0,795964126
4;6;0,3;0,8;0,6;0,809050375;0,795964126
4;6;0,3;0,8;0,7;0,804586125;0,795964126
4;6;0,3;0,8;0,9;0,81574675;0,795964126
4;6;0,4;0,4;0,8;0,81120125;0,795964126
4;6;0,4;0,5;0,7;0,822524375;0,795964126
4;6;0,4;0,6;0,8;0,820373375;0,795964126
4;6;0,5;0,4;0,6;0,804464375;0,795964126
4;6;0,5;0,5;0,9;0,82698875;0,795964126
4;6;0,5;0,6;0,6;0,79776775;0,795964126
4;6;0,7;0,4;0,5;0,806777625;0,795964126
4;6;0,7;0,8;0,7;0,817897875;0,795964126
4;6;0,7;0,9;0,5;0,808928625;0,795964126
4;6;0,8;0,4;0,6;0,795414;0,795964126
4;6;0,8;0,4;0,8;0,7933035;0,795964126
4;6;0,8;0,4;0,9;0,804423625;0,795964126
4;6;0,8;0,9;0,5;0,79776775;0,795964126
4;6;0,8;0,9;0,8;0,82922075;0,795964126
4;6;0,9;0,6;0,4;0,79987825;0,795964126
4;7;0,2;0,4;0,4;0,820332875;0,795964126
4;7;0,2;0,4;0,6;0,81359575;0,795964126
4;7;0,3;0,5;0,4;0,813514625;0,795964126
4;7;0,3;0,5;0,7;0,818100625;0,795964126
4;7;0,3;0,8;0,4;0,811241875;0,795964126
4;7;0,3;0,8;0,5;0,81570625;0,795964126
4;7;0,4;0,4;0,8;0,811241875;0,795964126
4;7;0,4;0,6;0,7;0,813474;0,795964126
4;7;0,4;0,6;0,8;0,818060125;0,795964126
4;7;0,5;0,5;0,9;0,82702925;0,795964126
4;7;0,5;0,6;0,5;0,809050125;0,795964126
4;7;0,5;0,6;0,7;0,799999875;0,795964126
4;7;0,6;0,4;0,4;0,818100625;0,795964126
4;7;0,6;0,8;0,8;0,8090095;0,795964126
4;7;0,8;0,5;0,5;0,770738625;0,795964126
4;7;0,8;0,6;0,6;0,793344125;0,795964126
4;7;0,8;0,8;0,7;0,80665575;0,795964126
4;7;0,9;0,7;0,9;0,804342375;0,795964126
4;7;0,9;0,9;0,6;0,8066965;0,795964126
4;8;0,2;0,4;0,4;0,820332875;0,795964126
4;8;0,2;0,4;0,6;0,81359575;0,795964126
4;8;0,2;0,7;0,5;0,820210875;0,795964126
4;8;0,2;0,8;0,9;0,80905025;0,795964126
4;8;0,3;0,5;0,4;0,815746875;0,795964126
4;8;0,3;0,5;0,7;0,81810075;0,795964126
4;8;0,3;0,8;0,6;0,82918025;0,795964126
4;8;0,4;0,4;0,8;0,813474;0,795964126
4;8;0,4;0,6;0,7;0,815787375;0,795964126
4;8;0,4;0,9;0,7;0,81806;0,795964126
4;8;0,4;0,9;0,8;0,81586825;0,795964126
4;8;0,5;0,4;0,4;0,81574675;0,795964126
4;8;0,5;0,5;0,9;0,829261375;0,795964126
4;8;0,5;0,6;0,5;0,82029225;0,795964126
4;8;0,5;0,6;0,8;0,804585875;0,795964126
4;8;0,6;0,7;0,4;0,8247565;0,795964126
4;8;0,7;0,7;0,5;0,811485375;0,795964126
4;8;0,9;0,9;0,8;0,82463475;0,795964126
4;9;0,2;0,4;0,4;0,820332875;0,795964126
4;9;0,2;0,4;0,6;0,81359575;0,795964126
4;9;0,2;0,7;0,4;0,822483625;0,795964126
4;9;0,2;0,7;0,5;0,820210875;0,795964126
4;9;0,2;0,8;0,9;0,80905025;0,795964126
4;9;0,3;0,5;0,7;0,8158685;0,795964126
4;9;0,3;0,8;0,6;0,82918025;0,795964126
4;9;0,4;0,4;0,8;0,813474;0,795964126
4;9;0,4;0,6;0,7;0,822565;0,795964126
4;9;0,4;0,6;0,8;0,818060125;0,795964126
4;9;0,5;0,4;0,7;0,8092125;0,795964126
4;9;0,5;0,5;0,9;0,8314935;0,795964126
4;9;0,5;0,6;0,5;0,818060125;0,795964126
4;9;0,5;0,6;0,8;0,804585875;0,795964126
4;9;0,8;0,6;0,5;0,782142875;0,795964126
4;9;0,8;0,6;0,6;0,78449675;0,795964126
4;9;0,8;0,7;0,6;0,81120125;0,795964126
4;10;0,2;0,4;0,4;0,820332875;0,795964126
4;10;0,2;0,4;0,6;0,81359575;0,795964126
4;10;0,2;0,7;0,4;0,822483625;0,795964126
4;10;0,2;0,7;0,5;0,820210875;0,795964126
4;10;0,2;0,8;0,9;0,80905025;0,795964126
4;10;0,3;0,5;0,7;0,8158685;0,795964126
4;10;0,3;0,6;0,6;0,81574675;0,795964126
4;10;0,3;0,8;0,6;0,82918025;0,795964126
4;10;0,4;0,4;0,8;0,813474;0,795964126
4;10;0,4;0,6;0,7;0,822565;0,795964126
4;10;0,4;0,6;0,8;0,818060125;0,795964126
4;10;0,4;0,9;0,7;0,822565;0,795964126
4;10;0,4;0,9;0,8;0,824756375;0,795964126
4;10;0,5;0,4;0,7;0,8092125;0,795964126
4;10;0,5;0,5;0,9;0,8314935;0,795964126
4;10;0,5;0,6;0,8;0,804585875;0,795964126
4;10;0,5;0,9;0,6;0,8135955;0,795964126
4;10;0,8;0,6;0,6;0,782264625;0,795964126
4;10;0,8;0,7;0,6;0,817978875;0,795964126
4;11;0,2;0,4;0,4;0,820332875;0,795964126
4;11;0,2;0,4;0,6;0,81359575;0,795964126
4;11;0,2;0,7;0,4;0,822483625;0,795964126
4;11;0,2;0,7;0,5;0,820210875;0,795964126
4;11;0,2;0,8;0,9;0,80905025;0,795964126
4;11;0,3;0,5;0,7;0,8158685;0,795964126
4;11;0,3;0,6;0,6;0,8112825;0,795964126
4;11;0,3;0,8;0,6;0,82918025;0,795964126
4;11;0,4;0,4;0,8;0,813474;0,795964126
4;11;0,4;0,6;0,7;0,822565;0,795964126
4;11;0,4;0,6;0,8;0,818060125;0,795964126
4;11;0,4;0,9;0,7;0,822565;0,795964126
4;11;0,5;0,4;0,7;0,8092125;0,795964126
4;11;0,5;0,5;0,9;0,8314935;0,795964126
4;11;0,5;0,6;0,8;0,804585875;0,795964126
4;11;0,8;0,6;0,5;0,78210225;0,795964126
4;11;0,8;0,7;0,6;0,81574675;0,795964126
4;11;0,8;0,8;0,4;0,7999595;0,795964126
4;11;0,9;0,8;0,4;0,795332625;0,795964126
4;12;0,2;0,4;0,4;0,820332875;0,795964126
4;12;0,2;0,4;0,6;0,81359575;0,795964126
4;12;0,2;0,7;0,4;0,822483625;0,795964126
4;12;0,2;0,7;0,5;0,820210875;0,795964126
4;12;0,2;0,8;0,9;0,80905025;0,795964126
4;12;0,3;0,5;0,7;0,8158685;0,795964126
4;12;0,3;0,6;0,6;0,8112825;0,795964126
4;12;0,3;0,8;0,6;0,82918025;0,795964126
4;12;0,4;0,4;0,8;0,813474;0,795964126
4;12;0,4;0,6;0,7;0,822565;0,795964126
4;12;0,4;0,6;0,8;0,818060125;0,795964126
4;12;0,5;0,4;0,7;0,8092125;0,795964126
4;12;0,5;0,5;0,9;0,8314935;0,795964126
4;12;0,5;0,6;0,8;0,804585875;0,795964126
4;12;0,7;0,6;0,5;0,78883925;0,795964126
4;12;0,8;0,6;0,5;0,78210225;0,795964126
4;12;0,8;0,7;0,6;0,817978875;0,795964126
4;12;0,8;0,8;0,4;0,8155845;0,795964126
4;13;0,2;0,4;0,4;0,820332875;0,795964126
4;13;0,2;0,4;0,6;0,81359575;0,795964126
4;13;0,2;0,7;0,4;0,822483625;0,795964126
4;13;0,2;0,7;0,5;0,820210875;0,795964126
4;13;0,2;0,8;0,9;0,80905025;0,795964126
4;13;0,3;0,5;0,7;0,8158685;0,795964126
4;13;0,3;0,6;0,6;0,8112825;0,795964126
4;13;0,3;0,8;0,6;0,82918025;0,795964126
4;13;0,4;0,4;0,8;0,813474;0,795964126
4;13;0,4;0,6;0,7;0,822565;0,795964126
4;13;0,4;0,6;0,8;0,818060125;0,795964126
4;13;0,5;0,4;0,7;0,8092125;0,795964126
4;13;0,5;0,5;0,9;0,8314935;0,795964126
4;13;0,5;0,6;0,8;0,804585875;0,795964126
4;13;0,5;0,9;0,5;0,811404125;0,795964126
4;13;0,7;0,6;0,5;0,78883925;0,795964126
4;13;0,8;0,6;0,5;0,78210225;0,795964126
4;13;0,8;0,7;0,6;0,817978875;0,795964126
4;13;0,8;0,8;0,4;0,8155845;0,795964126
4;4;0,1;0,9;0,5;0,81132325;0,793721973
4;4;0,1;0,9;0,6;0,81132325;0,793721973
4;4;0,1;0,9;0,7;0,809091125;0,793721973
4;4;0,1;0,9;0,8;0,806858875;0,793721973
4;4;0,1;0,9;0,9;0,806858875;0,793721973
4;4;0,3;0,4;0,7;0,809091;0,793721973
4;4;0,3;0,4;0,8;0,811323125;0,793721973
4;4;0,3;0,4;0,9;0,809009875;0,793721973
4;4;0,3;0,8;0,7;0,818060125;0,793721973
4;4;0,3;0,8;0,8;0,818060125;0,793721973
4;4;0,3;0,8;0,9;0,813514625;0,793721973
4;4;0,4;0,6;0,7;0,81355525;0,793721973
4;4;0,4;0,6;0,8;0,815868625;0,793721973
4;4;0,6;0,4;0,6;0,79330375;0,793721973
4;4;0,7;0,4;0,5;0,7978085;0,793721973
4;4;0,7;0,7;0,4;0,806737;0,793721973
4;4;0,7;0,7;0,7;0,820211;0,793721973
4;4;0,7;0,7;0,8;0,81574675;0,793721973
4;4;0,7;0,9;0,4;0,808806875;0,793721973
4;4;0,9;0,7;0,6;0,802150875;0,793721973
4;4;0,9;0,7;0,7;0,79979725;0,793721973
4;5;0,1;0,9;0,8;0,8114045;0,793721973
4;5;0,1;0,9;0,9;0,8114045;0,793721973
4;5;0,2;0,6;0,4;0,81570625;0,793721973
4;5;0,3;0,6;0,8;0,799959375;0,793721973
4;5;0,3;0,8;0,6;0,80223225;0,793721973
4;5;0,4;0,4;0,9;0,802354;0,793721973
4;5;0,4;0,5;0,5;0,802191625;0,793721973
4;5;0,4;0,5;0,6;0,8045455;0,793721973
4;5;0,4;0,5;0,9;0,806737125;0,793721973
4;5;0,4;0,6;0,9;0,82029225;0,793721973
4;5;0,4;0,7;0,5;0,82256475;0,793721973
4;5;0,4;0,7;0,6;0,820292125;0,793721973
4;5;0,4;0,8;0,4;0,81570625;0,793721973
4;5;0,5;0,6;0,8;0,802232;0,793721973
4;5;0,5;0,8;0,8;0,81789775;0,793721973
4;5;0,6;0,4;0,5;0,800162375;0,793721973
4;5;0,6;0,4;0,7;0,791112;0,793721973
4;5;0,6;0,4;0,9;0,788798625;0,793721973
4;5;0,6;0,7;0,6;0,811201375;0,793721973
4;5;0,6;0,7;0,9;0,813392875;0,793721973
4;5;0,6;0,8;0,5;0,8134335;0,793721973
4;5;0,7;0,7;0,4;0,797646;0,793721973
4;5;0,8;0,4;0,8;0,79107125;0,793721973
4;5;0,8;0,4;0,9;0,802191625;0,793721973
4;5;0,8;0,5;0,4;0,793384625;0,793721973
4;5;0,8;0,6;0,9;0,79561675;0,793721973
4;5;0,8;0,7;0,5;0,817816625;0,793721973
4;5;0,8;0,8;0,6;0,80694;0,793721973
4;5;0,9;0,6;0,5;0,811160875;0,793721973
4;5;0,9;0,6;0,9;0,797849;0,793721973
4;5;0,9;0,9;0,4;0,80454525;0,793721973
4;6;0,1;0,7;0,4;0,815706125;0,793721973
4;6;0,1;0,7;0,5;0,813474;0,793721973
4;6;0,1;0,9;0,8;0,820332875;0,793721973
4;6;0,1;0,9;0,9;0,820332875;0,793721973
4;6;0,2;0,4;0,5;0,81363625;0,793721973
4;6;0,3;0,8;0,8;0,813514625;0,793721973
4;6;0,4;0,4;0,6;0,79991875;0,793721973
4;6;0,4;0,4;0,7;0,804504875;0,793721973
4;6;0,4;0,4;0,9;0,80446425;0,793721973
4;6;0,5;0,4;0,5;0,802354;0,793721973
4;6;0,5;0,5;0,6;0,81136375;0,793721973
4;6;0,6;0,4;0,8;0,80677775;0,793721973
4;6;0,6;0,4;0,9;0,7954545;0,793721973
4;6;0,6;0,5;0,4;0,80698075;0,793721973
4;6;0,6;0,8;0,4;0,820129875;0,793721973
4;6;0,8;0,8;0,8;0,811201375;0,793721973
4;6;0,9;0,4;0,5;0,795657375;0,793721973
4;6;0,9;0,5;0,4;0,7841315;0,793721973
4;7;0,1;0,7;0,4;0,815746625;0,793721973
4;7;0,1;0,7;0,5;0,813473875;0,793721973
4;7;0,1;0,8;0,4;0,8134335;0,793721973
4;7;0,1;0,9;0,5;0,820251625;0,793721973
4;7;0,1;0,9;0,6;0,82248375;0,793721973
4;7;0,1;0,9;0,8;0,820332875;0,793721973
4;7;0,1;0,9;0,9;0,820332875;0,793721973
4;7;0,2;0,6;0,4;0,80681825;0,793721973
4;7;0,2;0,7;0,4;0,824756375;0,793721973
4;7;0,3;0,6;0,6;0,80661525;0,793721973
4;7;0,3;0,6;0,7;0,8066965;0,793721973
4;7;0,3;0,6;0,8;0,804464375;0,793721973
4;7;0,3;0,8;0,9;0,822564875;0,793721973
4;7;0,4;0,4;0,6;0,799959375;0,793721973
4;7;0,4;0,4;0,7;0,8045455;0,793721973
4;7;0,4;0,4;0,9;0,804504875;0,793721973
4;7;0,5;0,5;0,4;0,811282625;0,793721973
4;7;0,5;0,5;0,6;0,822605625;0,793721973
4;7;0,6;0,4;0,8;0,8090505;0,793721973
4;7;0,6;0,4;0,9;0,79099025;0,793721973
4;7;0,6;0,7;0,4;0,820210875;0,793721973
4;7;0,6;0,7;0,9;0,8246755;0,793721973
4;7;0,7;0,7;0,4;0,813514375;0,793721973
4;7;0,7;0,7;0,7;0,80896925;0,793721973
4;7;0,8;0,4;0,8;0,788839125;0,793721973
4;7;0,8;0,4;0,9;0,786485375;0,793721973
4;7;0,8;0,7;0,5;0,8134335;0,793721973
4;7;0,8;0,8;0,9;0,81578725;0,793721973
4;7;0,9;0,4;0,5;0,78210225;0,793721973
4;7;0,9;0,5;0,6;0,79557625;0,793721973
4;7;0,9;0,6;0,8;0,802313375;0,793721973
4;7;0,9;0,6;0,9;0,78648525;0,793721973
4;7;0,9;0,8;0,5;0,808969;0,793721973
4;8;0,1;0,7;0,4;0,81797875;0,793721973
4;8;0,1;0,7;0,5;0,813473875;0,793721973
4;8;0,1;0,8;0,5;0,806737125;0,793721973
4;8;0,1;0,9;0,5;0,8180195;0,793721973
